Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Water Company,Sewage Company,District,Ward,County Electoral Division
NE23 1EA,No,55.095401,-1.605679,425263,577957,NZ252779,6/1/2006 12:00:00 AM,7/1/2006 12:00:00 AM,57,,,Cramlington,1.0,Cramlington,,,Northumberland,Cramlington West,
NE23 1EB,Yes,55.096582,-1.602126,425489,578090,NZ254780,8/1/2010 12:00:00 AM,,50,,,Cramlington,1.0,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1EG,Yes,55.094855,-1.603538,425400,577897,NZ254778,10/1/2009 12:00:00 AM,,59,,,Cramlington,0.8,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1EN,Yes,55.087358,-1.589403,426307,577068,NZ263770,6/1/1999 12:00:00 AM,,77,50,22,Cramlington,0.6,Cramlington,Northumbrian Water,,Northumberland,Cramlington Village,
NE23 1EP,Yes,55.087540,-1.593364,426054,577087,NZ260770,6/1/1999 12:00:00 AM,,73,24,11,Cramlington,0.3,Cramlington,Northumbrian Water,,Northumberland,Cramlington Village,
NE23 1ER,Yes,55.088021,-1.597511,425789,577139,NZ257771,6/1/1999 12:00:00 AM,,70,11,9,Cramlington,0.1,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1EW,Yes,55.086990,-1.589438,426305,577027,NZ263770,6/1/1999 12:00:00 AM,,78,13,6,Cramlington,0.6,Cramlington,Northumbrian Water,,Northumberland,Cramlington Village,
NE23 1EX,Yes,55.093146,-1.603054,425432,577707,NZ254777,6/1/1999 12:00:00 AM,,64,108,39,Cramlington,0.7,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1EY,Yes,55.091392,-1.602695,425456,577512,NZ254775,6/1/1999 12:00:00 AM,,67,118,51,Cramlington,0.5,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1EZ,Yes,55.090072,-1.600076,425624,577366,NZ256773,6/1/1999 12:00:00 AM,,67,73,35,Cramlington,0.3,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1GF,Yes,55.095779,-1.582280,426756,578008,NZ267780,2/1/2011 12:00:00 AM,,48,4,1,Cramlington,1.4,Cramlington,Northumbrian Water,,Northumberland,Cramlington North,
NE23 1HA,Yes,55.090548,-1.599946,425632,577419,NZ256774,6/1/1999 12:00:00 AM,,67,24,12,Cramlington,0.3,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1HB,Yes,55.091303,-1.600173,425617,577503,NZ256775,6/1/1999 12:00:00 AM,,66,23,12,Cramlington,0.4,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1HD,Yes,55.091556,-1.600500,425596,577531,NZ255775,6/1/1999 12:00:00 AM,,66,18,9,Cramlington,0.4,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1HE,Yes,55.092257,-1.600462,425598,577609,NZ255776,6/1/1999 12:00:00 AM,,64,61,28,Cramlington,0.5,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1HF,Yes,55.092807,-1.601255,425547,577670,NZ255776,6/1/1999 12:00:00 AM,,63,17,7,Cramlington,0.6,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1HG,Yes,55.091469,-1.601472,425534,577521,NZ255775,6/1/1999 12:00:00 AM,,66,40,21,Cramlington,0.5,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1HH,Yes,55.092534,-1.602840,425446,577639,NZ254776,6/1/1999 12:00:00 AM,,65,17,10,Cramlington,0.6,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1HJ,Yes,55.092998,-1.604481,425341,577690,NZ253776,6/1/1999 12:00:00 AM,,65,107,42,Cramlington,0.7,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1HQ,Yes,55.093132,-1.601675,425520,577706,NZ255777,6/1/1999 12:00:00 AM,,62,37,19,Cramlington,0.6,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1HW,Yes,55.091830,-1.601735,425517,577561,NZ255775,6/1/1999 12:00:00 AM,,66,41,16,Cramlington,0.5,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1JH,Yes,55.106336,-1.637311,423238,579163,NZ232791,6/1/1999 12:00:00 AM,,61,17,5,Cramlington,3.2,,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1JJ,Yes,55.110499,-1.629201,423753,579629,NZ237796,6/1/1999 12:00:00 AM,,36,6,3,Cramlington,3.2,,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1JR,Yes,55.096365,-1.598164,425742,578067,NZ257780,6/1/1999 12:00:00 AM,,55,,,Cramlington,1.0,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1JT,No,55.101097,-1.613679,424749,578588,NZ247785,6/1/1999 12:00:00 AM,6/1/2001 12:00:00 AM,55,,,Cramlington,1.8,Cramlington,,,Northumberland,Cramlington West,
NE23 1JY,No,55.096575,-1.602111,425490,578089,NZ254780,6/1/2002 12:00:00 AM,6/1/2017 12:00:00 AM,53,,,Cramlington,1.0,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1LA,Yes,55.100503,-1.596947,425817,578528,NZ258785,6/1/1999 12:00:00 AM,,50,,,Cramlington,1.4,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1LF,Yes,55.086800,-1.581105,426837,577009,NZ268770,6/1/1999 12:00:00 AM,,74,12,4,Cramlington,1.1,Cramlington,Northumbrian Water,,Northumberland,Cramlington Village,
NE23 1LL,No,55.101416,-1.606623,425199,578626,NZ251786,6/1/1999 12:00:00 AM,3/1/2004 12:00:00 AM,52,,,Cramlington,1.6,Cramlington,,,Northumberland,Cramlington West,
NE23 1LY,No,55.088639,-1.598868,425702,577207,NZ257772,6/1/1999 12:00:00 AM,6/1/2008 12:00:00 AM,68,,,Cramlington,0.1,Cramlington,,,Northumberland,Cramlington West,
NE23 1LZ,Yes,55.099699,-1.599086,425681,578438,NZ256784,6/1/1999 12:00:00 AM,,49,,,Cramlington,1.3,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1NA,Yes,55.091363,-1.578034,427030,577518,NZ270775,6/1/1999 12:00:00 AM,,57,14,6,Cramlington,1.4,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1NB,Yes,55.091042,-1.578523,426999,577482,NZ269774,6/1/1999 12:00:00 AM,,59,7,3,Cramlington,1.3,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1ND,Yes,55.089889,-1.577767,427048,577354,NZ270773,6/1/1999 12:00:00 AM,,60,63,28,Cramlington,1.3,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1NE,Yes,55.089927,-1.578472,427003,577358,NZ270773,6/1/1999 12:00:00 AM,,61,53,23,Cramlington,1.3,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1NF,Yes,55.088448,-1.579506,426938,577193,NZ269771,6/1/1999 12:00:00 AM,,65,41,19,Cramlington,1.2,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1NG,Yes,55.089052,-1.580064,426902,577260,NZ269772,6/1/1999 12:00:00 AM,,67,27,13,Cramlington,1.2,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1NH,Yes,55.089302,-1.582239,426763,577287,NZ267772,6/1/1999 12:00:00 AM,,68,35,13,Cramlington,1.1,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1NJ,Yes,55.089657,-1.581686,426798,577327,NZ267773,6/1/1999 12:00:00 AM,,67,9,2,Cramlington,1.1,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1NL,Yes,55.089837,-1.580980,426843,577347,NZ268773,6/1/1999 12:00:00 AM,,66,19,7,Cramlington,1.1,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1NN,Yes,55.089804,-1.581889,426785,577343,NZ267773,6/1/1999 12:00:00 AM,,67,25,11,Cramlington,1.1,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1NP,Yes,55.090191,-1.580223,426891,577387,NZ268773,6/1/1999 12:00:00 AM,,63,26,8,Cramlington,1.2,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1NQ,Yes,55.089058,-1.581928,426783,577260,NZ267772,6/1/1999 12:00:00 AM,,68,72,30,Cramlington,1.1,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1NR,Yes,55.090954,-1.579245,426953,577472,NZ269774,6/1/1999 12:00:00 AM,,61,20,9,Cramlington,1.3,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1NS,Yes,55.089528,-1.580027,426904,577313,NZ269773,6/1/1999 12:00:00 AM,,65,28,16,Cramlington,1.2,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1NT,Yes,55.089516,-1.579087,426964,577312,NZ269773,6/1/1999 12:00:00 AM,,64,23,14,Cramlington,1.3,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1NU,Yes,55.090566,-1.578653,426991,577429,NZ269774,6/1/1999 12:00:00 AM,,60,22,10,Cramlington,1.3,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1NW,Yes,55.090881,-1.581596,426803,577463,NZ268774,6/1/1999 12:00:00 AM,,63,64,35,Cramlington,1.1,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1NX,Yes,55.090830,-1.579685,426925,577458,NZ269774,6/1/1999 12:00:00 AM,,62,25,17,Cramlington,1.2,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1NZ,Yes,55.094297,-1.581889,426782,577843,NZ267778,6/1/1999 12:00:00 AM,,52,119,40,Cramlington,1.3,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1PA,Yes,55.089723,-1.582610,426739,577334,NZ267773,6/1/1999 12:00:00 AM,,67,11,8,Cramlington,1.0,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1PB,Yes,55.090327,-1.582526,426744,577401,NZ267774,6/1/1999 12:00:00 AM,,66,9,6,Cramlington,1.1,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1PE,Yes,55.093335,-1.579188,426955,577737,NZ269777,6/1/1999 12:00:00 AM,,51,38,19,Cramlington,1.4,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1PF,Yes,55.093150,-1.577561,427059,577717,NZ270777,6/1/1999 12:00:00 AM,,50,40,19,Cramlington,1.5,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1PG,Yes,55.092713,-1.578458,427002,577668,NZ270776,6/1/1999 12:00:00 AM,,53,14,5,Cramlington,1.4,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1PH,Yes,55.092038,-1.580706,426859,577592,NZ268775,6/1/1999 12:00:00 AM,,58,115,43,Cramlington,1.2,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1PJ,Yes,55.092575,-1.580089,426898,577652,NZ268776,6/1/1999 12:00:00 AM,,55,40,17,Cramlington,1.3,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1PL,Yes,55.093056,-1.581510,426807,577705,NZ268777,6/1/1999 12:00:00 AM,,56,39,18,Cramlington,1.2,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1PN,Yes,55.094014,-1.580701,426858,577812,NZ268778,6/1/1999 12:00:00 AM,,51,20,10,Cramlington,1.3,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1PP,Yes,55.094285,-1.578395,427005,577843,NZ270778,6/1/1999 12:00:00 AM,,48,14,12,Cramlington,1.5,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1PQ,Yes,55.092491,-1.579385,426943,577643,NZ269776,6/1/1999 12:00:00 AM,,54,5,4,Cramlington,1.3,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1PR,Yes,55.094360,-1.579397,426941,577851,NZ269778,6/1/1999 12:00:00 AM,,48,26,12,Cramlington,1.4,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1PS,Yes,55.094517,-1.580476,426872,577868,NZ268778,6/1/1999 12:00:00 AM,,49,17,11,Cramlington,1.4,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1PT,Yes,55.093892,-1.579073,426962,577799,NZ269777,6/1/1999 12:00:00 AM,,49,35,14,Cramlington,1.4,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1PU,Yes,55.093932,-1.580232,426888,577803,NZ268778,6/1/1999 12:00:00 AM,,50,43,20,Cramlington,1.4,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1PW,Yes,55.093870,-1.577929,427035,577797,NZ270777,6/1/1999 12:00:00 AM,,48,18,5,Cramlington,1.5,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1PX,Yes,55.093130,-1.579692,426923,577714,NZ269777,6/1/1999 12:00:00 AM,,52,65,26,Cramlington,1.3,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1PY,Yes,55.092200,-1.578229,427017,577611,NZ270776,6/1/1999 12:00:00 AM,,54,27,13,Cramlington,1.4,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1PZ,Yes,55.094358,-1.581309,426819,577850,NZ268778,6/1/1999 12:00:00 AM,,51,17,9,Cramlington,1.3,Cramlington,Northumbrian Water,,Northumberland,Cramlington Eastfield,
NE23 1RA,Yes,55.088277,-1.587419,426433,577171,NZ264771,6/1/1999 12:00:00 AM,,75,18,6,Cramlington,0.7,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1RB,Yes,55.089024,-1.587788,426409,577254,NZ264772,6/1/1999 12:00:00 AM,,74,53,18,Cramlington,0.7,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1RD,Yes,55.089759,-1.587075,426454,577336,NZ264773,6/1/1999 12:00:00 AM,,71,17,8,Cramlington,0.8,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1RE,Yes,55.090109,-1.586978,426460,577375,NZ264773,6/1/1999 12:00:00 AM,,69,38,14,Cramlington,0.8,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1RF,Yes,55.090408,-1.585204,426573,577409,NZ265774,6/1/1999 12:00:00 AM,,67,60,28,Cramlington,0.9,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1RG,Yes,55.089609,-1.585338,426565,577320,NZ265773,6/1/1999 12:00:00 AM,,71,22,12,Cramlington,0.9,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1RH,Yes,55.090008,-1.586430,426495,577364,NZ264773,6/1/1999 12:00:00 AM,,69,28,12,Cramlington,0.8,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1RJ,Yes,55.088754,-1.584876,426595,577225,NZ265772,6/1/1999 12:00:00 AM,,73,100,40,Cramlington,0.9,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1RL,Yes,55.089184,-1.587112,426452,577272,NZ264772,6/1/1999 12:00:00 AM,,73,28,13,Cramlington,0.7,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1RN,Yes,55.091256,-1.586135,426513,577503,NZ265775,6/1/1999 12:00:00 AM,,66,40,21,Cramlington,0.9,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1RP,Yes,55.093392,-1.585236,426569,577741,NZ265777,6/1/1999 12:00:00 AM,,60,49,17,Cramlington,1.1,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1RQ,Yes,55.089348,-1.585152,426577,577291,NZ265772,6/1/1999 12:00:00 AM,,71,59,26,Cramlington,0.9,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1RR,Yes,55.092949,-1.584426,426621,577692,NZ266776,6/1/1999 12:00:00 AM,,61,39,13,Cramlington,1.1,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1RS,Yes,55.091233,-1.584584,426612,577501,NZ266775,6/1/1999 12:00:00 AM,,64,48,20,Cramlington,1.0,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1RT,Yes,55.092024,-1.584514,426616,577589,NZ266775,6/1/1999 12:00:00 AM,,62,23,10,Cramlington,1.0,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1RU,Yes,55.091312,-1.586746,426474,577509,NZ264775,6/1/1999 12:00:00 AM,,66,66,31,Cramlington,0.9,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1RW,Yes,55.092667,-1.586215,426507,577660,NZ265776,6/1/1999 12:00:00 AM,,62,34,16,Cramlington,1.0,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1RX,Yes,55.093574,-1.583134,426703,577762,NZ267777,6/1/1999 12:00:00 AM,,56,53,22,Cramlington,1.2,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1RY,Yes,55.093017,-1.583171,426701,577700,NZ267777,6/1/1999 12:00:00 AM,,59,41,17,Cramlington,1.1,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1RZ,Yes,55.092415,-1.583428,426685,577633,NZ266776,6/1/1999 12:00:00 AM,,62,69,21,Cramlington,1.1,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1TA,Yes,55.091849,-1.583419,426686,577570,NZ266775,6/1/1999 12:00:00 AM,,63,39,15,Cramlington,1.1,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1TB,Yes,55.090856,-1.584776,426600,577459,NZ266774,6/1/1999 12:00:00 AM,,65,32,13,Cramlington,0.9,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1TD,Yes,55.091050,-1.583584,426676,577481,NZ266774,6/1/1999 12:00:00 AM,,64,26,12,Cramlington,1.0,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1TE,Yes,55.092700,-1.585212,426571,577664,NZ265776,6/1/1999 12:00:00 AM,,61,42,13,Cramlington,1.0,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1TF,Yes,55.092142,-1.585061,426581,577602,NZ265776,6/1/1999 12:00:00 AM,,62,30,11,Cramlington,1.0,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1TL,Yes,55.094040,-1.590823,426212,577811,NZ262778,6/1/1999 12:00:00 AM,,59,43,16,Cramlington,0.9,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1TN,Yes,55.094152,-1.592154,426127,577823,NZ261778,6/1/1999 12:00:00 AM,,58,60,24,Cramlington,0.8,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1TP,Yes,55.092754,-1.590664,426223,577668,NZ262776,6/1/1999 12:00:00 AM,,63,27,11,Cramlington,0.7,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1TR,Yes,55.092749,-1.591620,426162,577667,NZ261776,6/1/1999 12:00:00 AM,,62,27,10,Cramlington,0.7,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1TS,Yes,55.093468,-1.591926,426142,577747,NZ261777,6/1/1999 12:00:00 AM,,60,70,28,Cramlington,0.8,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1TW,Yes,55.092825,-1.593076,426069,577675,NZ260776,6/1/1999 12:00:00 AM,,62,23,10,Cramlington,0.7,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1WA,Yes,55.102668,-1.605795,425251,578766,NZ252787,6/1/1999 12:00:00 AM,,50,,,Cramlington,1.7,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1WB,Yes,55.099184,-1.605674,425261,578378,NZ252783,6/1/1999 12:00:00 AM,,51,,,Cramlington,1.3,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1WD,Yes,55.097512,-1.603699,425388,578193,NZ253781,6/1/1999 12:00:00 AM,,51,,,Cramlington,1.1,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1WE,Yes,55.097322,-1.607964,425116,578170,NZ251781,6/1/1999 12:00:00 AM,,55,,,Cramlington,1.2,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1WF,Yes,55.094981,-1.607312,425159,577910,NZ251779,6/1/1999 12:00:00 AM,,59,,,Cramlington,1.0,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1WG,Yes,55.102405,-1.612444,424827,578734,NZ248787,6/1/1999 12:00:00 AM,,57,,,Cramlington,1.8,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1WH,Yes,55.098775,-1.596745,425831,578336,NZ258783,6/1/1999 12:00:00 AM,,50,,,Cramlington,1.2,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1WJ,No,55.088639,-1.598868,425702,577207,NZ257772,12/1/2001 12:00:00 AM,2/1/2006 12:00:00 AM,68,,,Cramlington,0.1,Cramlington,,,Northumberland,Cramlington West,
NE23 1WL,Yes,55.097367,-1.614466,424701,578173,NZ247781,3/1/2005 12:00:00 AM,,60,,,Cramlington,1.5,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1WN,No,55.088639,-1.598868,425702,577207,NZ257772,6/1/1999 12:00:00 AM,6/1/2003 12:00:00 AM,68,,,Cramlington,0.1,Cramlington,,,Northumberland,Cramlington West,
NE23 1WP,Yes,55.102491,-1.603854,425375,578747,NZ253787,7/1/2007 12:00:00 AM,,50,,,Cramlington,1.7,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1WQ,Yes,55.095644,-1.611475,424893,577982,NZ248779,10/1/2007 12:00:00 AM,,60,,,Cramlington,1.2,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1WR,Yes,55.102528,-1.606080,425233,578750,NZ252787,2/1/2007 12:00:00 AM,,50,,,Cramlington,1.7,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1WS,Yes,55.088639,-1.598868,425702,577207,NZ257772,3/1/2008 12:00:00 AM,,68,,,Cramlington,0.1,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1WT,No,55.088639,-1.598868,425702,577207,NZ257772,9/1/2005 12:00:00 AM,9/1/2007 12:00:00 AM,68,,,Cramlington,0.1,Cramlington,,,Northumberland,Cramlington West,
NE23 1WU,No,55.088639,-1.598868,425702,577207,NZ257772,1/1/2005 12:00:00 AM,2/1/2012 12:00:00 AM,68,,,Cramlington,0.1,Cramlington,,,Northumberland,Cramlington West,
NE23 1WW,Yes,55.099664,-1.596767,425829,578435,NZ258784,6/1/1999 12:00:00 AM,,49,,,Cramlington,1.3,Cramlington,Northumbrian Water,,Northumberland,Cramlington West,
NE23 1WX,No,55.088639,-1.598868,425702,577207,NZ257772,6/1/1999 12:00:00 AM,5/1/2002 12:00:00 AM,68,,,Cramlington,0.1,Cramlington,,,Northumberland,Cramlington West,
NE23 1WY,No,55.088639,-1.598868,425702,577207,NZ257772,7/1/2003 12:00:00 AM,5/1/2010 12:00:00 AM,68,,,Cramlington,0.1,Cramlington,,,Northumberland,Cramlington West,
NE23 1WZ,No,55.088639,-1.598868,425702,577207,NZ257772,10/1/2002 12:00:00 AM,11/1/2006 12:00:00 AM,68,,,Cramlington,0.1,Cramlington,,,Northumberland,Cramlington West,
NE23 1XA,Yes,55.097518,-1.616596,424565,578189,NZ245781,10/1/2020 12:00:00 AM,,47,,,Cramlington,1.6,Cramlington,,,Northumberland,Cramlington West,
NE23 1XX,Yes,55.096262,-1.581774,426788,578062,NZ267780,6/1/1999 12:00:00 AM,,47,79,0,Cramlington,1.4,Cramlington,Northumbrian Water,,Northumberland,Cramlington North,
NE23 1XZ,Yes,55.095546,-1.584477,426616,577981,NZ266779,6/1/1999 12:00:00 AM,,51,7,3,Cramlington,1.2,Cramlington,Northumbrian Water,,Northumberland,Cramlington North,
NE23 1YU,No,55.088639,-1.598868,425702,577207,NZ257772,6/1/2001 12:00:00 AM,5/1/2003 12:00:00 AM,68,,,Cramlington,0.1,Cramlington,,,Northumberland,Cramlington West,
NE23 1YW,No,55.088639,-1.598868,425702,577207,NZ257772,6/1/2001 12:00:00 AM,2/1/2004 12:00:00 AM,68,,,Cramlington,0.1,Cramlington,,,Northumberland,Cramlington West,
NE23 1YX,No,55.095599,-1.584241,426631,577987,NZ266779,12/1/2000 12:00:00 AM,7/1/2001 12:00:00 AM,50,,,Cramlington,1.3,Cramlington,,,Northumberland,Cramlington North,
NE23 1YY,No,55.088639,-1.598868,425702,577207,NZ257772,6/1/1999 12:00:00 AM,2/1/2006 12:00:00 AM,68,,,Cramlington,0.1,Cramlington,,,Northumberland,Cramlington West,
NE23 1YZ,No,55.088639,-1.598868,425702,577207,NZ257772,5/1/2004 12:00:00 AM,1/1/2006 12:00:00 AM,68,,,Cramlington,0.1,Cramlington,,,Northumberland,Cramlington West,
NE23 1ZF,No,55.099338,-1.592524,426100,578400,NZ260783,6/1/1999 12:00:00 AM,12/1/1999 12:00:00 AM,47,,,Cramlington,1.3,Cramlington,,,Northumberland,Cramlington North,
NE23 1ZJ,No,55.088639,-1.598868,425702,577207,NZ257772,6/1/1999 12:00:00 AM,9/1/2001 12:00:00 AM,68,,,Cramlington,0.1,Cramlington,,,Northumberland,Cramlington West,
NE23 1ZL,No,55.095599,-1.584241,426631,577987,NZ266779,8/1/2000 12:00:00 AM,9/1/2000 12:00:00 AM,50,,,Cramlington,1.3,Cramlington,,,Northumberland,Cramlington North,
NE23 1ZR,No,55.091420,-1.586760,426473,577521,NZ264775,6/1/1999 12:00:00 AM,6/1/2000 12:00:00 AM,66,,,Cramlington,0.9,Cramlington,,,Northumberland,Cramlington West,
NE23 1ZZ,No,55.088639,-1.598868,425702,577207,NZ257772,6/1/1999 12:00:00 AM,6/1/2008 12:00:00 AM,68,,,Cramlington,0.1,Cramlington,,,Northumberland,Cramlington West,
NE23 2AA,Yes,55.085410,-1.571501,427451,576858,NZ274768,6/1/1999 12:00:00 AM,,61,118,50,Cramlington,1.7,Cramlington,Northumbrian Water,,Northumberland,Cramlington East,
