Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Water Company,Sewage Company,District,Ward,County Electoral Division
G51 3AJ,Yes,55.864079,-4.316710,255114,665860,NS551658,1/1/1980 12:00:00 AM,,9,61,28,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3AL,Yes,55.864198,-4.317371,255073,665875,NS550658,1/1/1980 12:00:00 AM,,10,47,25,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3AN,Yes,55.864838,-4.317265,255082,665946,NS550659,1/1/1980 12:00:00 AM,,11,59,40,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3AP,Yes,55.864902,-4.316741,255115,665952,NS551659,8/1/1983 12:00:00 AM,,10,44,29,Partick,0.7,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3AQ,Yes,55.864256,-4.314321,255264,665875,NS552658,12/1/1985 12:00:00 AM,,9,31,19,Partick,0.7,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3AR,Yes,55.850848,-4.317728,255001,664390,NS550643,4/1/2008 12:00:00 AM,,14,0,0,Dumbreck,1.2,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3AS,Yes,55.864642,-4.316230,255146,665922,NS551659,12/1/2010 12:00:00 AM,,10,73,37,Partick,0.7,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3AT,Yes,55.864652,-4.315704,255179,665922,NS551659,1/1/2011 12:00:00 AM,,10,,,Partick,0.7,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3AU,Yes,55.864893,-4.315286,255206,665948,NS552659,2/1/2011 12:00:00 AM,,10,,,Partick,0.7,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3AW,Yes,55.864514,-4.316830,255108,665909,NS551659,8/1/1983 12:00:00 AM,,10,58,34,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3AX,Yes,55.861937,-4.316886,255095,665622,NS550656,7/1/2020 12:00:00 AM,,8,,,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3BA,Yes,55.863254,-4.314695,255237,665764,NS552657,1/1/1980 12:00:00 AM,,10,0,0,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3BB,Yes,55.862958,-4.314005,255279,665730,NS552657,12/1/1981 12:00:00 AM,,9,14,9,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3BD,Yes,55.862987,-4.314869,255225,665735,NS552657,1/1/1980 12:00:00 AM,,9,4,1,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3BE,Yes,55.863395,-4.315613,255180,665782,NS551657,1/1/1980 12:00:00 AM,,11,45,26,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3BG,Yes,55.863120,-4.315453,255189,665751,NS551657,1/1/1980 12:00:00 AM,,10,62,38,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3BH,Yes,55.862860,-4.315869,255162,665723,NS551657,1/1/1980 12:00:00 AM,,9,59,30,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3BJ,Yes,55.863615,-4.315898,255163,665807,NS551658,1/1/1980 12:00:00 AM,,10,31,21,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3BL,Yes,55.862601,-4.316269,255136,665695,NS551656,1/1/1980 12:00:00 AM,,9,26,14,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3BN,Yes,55.863408,-4.316365,255133,665785,NS551657,1/1/1980 12:00:00 AM,,11,59,29,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3BP,Yes,55.862884,-4.316255,255138,665726,NS551657,4/1/2012 12:00:00 AM,,10,,,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3BQ,Yes,55.862723,-4.315525,255183,665707,NS551657,1/1/1980 12:00:00 AM,,9,26,18,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3BS,No,55.863267,-4.314790,255231,665766,NS552657,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,10,,,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3BT,No,55.863267,-4.314790,255231,665766,NS552657,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,10,,,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3BU,Yes,55.862376,-4.316465,255123,665670,NS551656,1/1/1980 12:00:00 AM,,9,24,12,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3BW,No,55.863267,-4.314790,255231,665766,NS552657,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,10,,,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3BY,No,55.863706,-4.317230,255080,665820,NS550658,8/1/1973 12:00:00 AM,12/1/1982 12:00:00 AM,10,,,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3BZ,No,55.863706,-4.317230,255080,665820,NS550658,8/1/1973 12:00:00 AM,2/1/1980 12:00:00 AM,10,,,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3DA,No,55.863159,-4.317676,255050,665760,NS550657,8/1/1973 12:00:00 AM,7/1/1980 12:00:00 AM,11,,,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3DB,Yes,55.862309,-4.320790,254852,665672,NS548656,9/1/1986 12:00:00 AM,,9,7,4,Partick,1.1,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3DD,No,55.863563,-4.315303,255200,665800,NS552658,10/1/1980 12:00:00 AM,7/1/1992 12:00:00 AM,10,,,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3DG,Yes,55.863272,-4.317875,255038,665773,NS550657,4/1/1981 12:00:00 AM,,11,17,15,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3DH,Yes,55.862144,-4.319550,254929,665651,NS549656,6/1/1986 12:00:00 AM,,9,44,20,Partick,1.1,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3DJ,Yes,55.863433,-4.313633,255304,665782,NS553657,1/1/1980 12:00:00 AM,,11,28,13,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3DL,Yes,55.863715,-4.315360,255197,665817,NS551658,1/1/1980 12:00:00 AM,,10,57,39,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3DN,Yes,55.863797,-4.316692,255114,665829,NS551658,1/1/1980 12:00:00 AM,,10,42,17,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3DP,No,55.863781,-4.318033,255030,665830,NS550658,8/1/1973 12:00:00 AM,12/1/1980 12:00:00 AM,10,,,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3DR,No,55.862309,-4.320822,254850,665672,NS548656,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,9,,,Partick,1.1,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3DU,Yes,55.864091,-4.317973,255035,665864,NS550658,1/1/1980 12:00:00 AM,,10,58,33,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3DW,No,55.864232,-4.318444,255006,665881,NS550658,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,10,,,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3DY,Yes,55.864290,-4.318687,254991,665888,NS549658,1/1/1980 12:00:00 AM,,11,49,32,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3DZ,Yes,55.864434,-4.318232,255020,665903,NS550659,1/1/1980 12:00:00 AM,,11,47,28,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3EA,Yes,55.864383,-4.317589,255060,665896,NS550658,1/1/1980 12:00:00 AM,,11,49,25,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3EB,Yes,55.864649,-4.317749,255051,665926,NS550659,1/1/1980 12:00:00 AM,,12,39,24,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3ED,Yes,55.864683,-4.318343,255014,665931,NS550659,1/1/1980 12:00:00 AM,,12,41,27,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3EE,Yes,55.864896,-4.318515,255004,665955,NS550659,1/1/1980 12:00:00 AM,,12,38,26,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3EF,Yes,55.864988,-4.317881,255044,665964,NS550659,1/1/1980 12:00:00 AM,,12,72,45,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3EL,No,55.855145,-4.318477,254970,664870,NS549648,3/1/1974 12:00:00 AM,7/1/1992 12:00:00 AM,11,,,Cardonald,1.4,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3EN,No,55.855055,-4.318472,254970,664860,NS549648,8/1/1973 12:00:00 AM,2/1/1980 12:00:00 AM,11,,,Cardonald,1.4,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3EQ,Yes,55.857393,-4.321441,254793,665126,NS547651,2/1/1980 12:00:00 AM,,8,,,Cardonald,1.3,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3ER,No,55.862896,-4.312547,255370,665720,NS553657,8/1/1973 12:00:00 AM,7/1/1980 12:00:00 AM,9,,,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3ES,No,55.862686,-4.318927,254970,665710,NS549657,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,9,,,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3ET,Yes,55.862534,-4.318854,254974,665693,NS549656,1/1/1985 12:00:00 AM,,9,4,4,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3EU,No,55.863181,-4.317933,255034,665763,NS550657,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,11,,,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3EW,Yes,55.863799,-4.317107,255088,665830,NS550658,12/1/1985 12:00:00 AM,,10,0,0,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3EX,Yes,55.862445,-4.316931,255094,665679,NS550656,11/1/2011 12:00:00 AM,,9,,,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3EY,Yes,55.863314,-4.317046,255090,665776,NS550657,11/1/2011 12:00:00 AM,,11,,,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3HA,Yes,55.856787,-4.315461,255165,665046,NS551650,1/1/1980 12:00:00 AM,,9,,,Partick,1.5,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3HB,Yes,55.861302,-4.311446,255433,665540,NS554655,12/1/1999 12:00:00 AM,,7,0,0,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3HD,Yes,55.856526,-4.315461,255164,665017,NS551650,1/1/1980 12:00:00 AM,,10,0,0,Partick,1.5,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3HE,Yes,55.860492,-4.311542,255424,665450,NS554654,12/1/1998 12:00:00 AM,,8,0,0,Partick,1.1,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3HF,Yes,55.852481,-4.318191,254978,664573,NS549645,1/1/1980 12:00:00 AM,,15,0,0,Dumbreck,1.4,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3HG,No,55.855274,-4.317512,255031,664882,NS550648,1/1/1980 12:00:00 AM,1/1/2017 12:00:00 AM,11,,,Cardonald,1.5,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3HH,Yes,55.853456,-4.317643,255016,664680,NS550646,12/1/2000 12:00:00 AM,,14,,,Dumbreck,1.4,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3HJ,No,55.857722,-4.316697,255091,665153,NS550651,1/1/1998 12:00:00 AM,7/1/1998 12:00:00 AM,11,,,Partick,1.4,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3HL,No,55.856853,-4.316518,255099,665056,NS550650,1/1/1980 12:00:00 AM,5/1/2015 12:00:00 AM,9,,,Partick,1.5,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3HN,Yes,55.857980,-4.313469,255294,665175,NS552651,7/1/1991 12:00:00 AM,,8,0,0,Partick,1.4,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3HP,No,55.853432,-4.320181,254857,664683,NS548646,12/1/1990 12:00:00 AM,12/1/1999 12:00:00 AM,13,,,Cardonald,1.3,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3HQ,Yes,55.861688,-4.313387,255313,665587,NS553655,7/1/1981 12:00:00 AM,,7,0,0,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3HR,Yes,55.852034,-4.320163,254853,664527,NS548645,1/1/1980 12:00:00 AM,,14,0,0,Cardonald,1.3,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3HS,No,55.857401,-4.317973,255010,665120,NS550651,1/1/1980 12:00:00 AM,12/1/1996 12:00:00 AM,10,,,Partick,1.5,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3HT,No,55.857401,-4.317973,255010,665120,NS550651,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,10,,,Partick,1.5,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3HU,No,55.857401,-4.317973,255010,665120,NS550651,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,10,,,Partick,1.5,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3HW,No,55.852553,-4.322477,254710,664590,NS547645,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,17,,,Cardonald,1.1,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3HX,No,55.857401,-4.317973,255010,665120,NS550651,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,10,,,Partick,1.5,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3HY,No,55.856801,-4.315460,255165,665048,NS551650,10/1/1994 12:00:00 AM,6/1/1997 12:00:00 AM,9,,,Partick,1.5,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3HZ,Yes,55.857950,-4.318405,254985,665182,NS549651,1/1/1980 12:00:00 AM,,10,0,0,Partick,1.5,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3JA,No,55.855435,-4.317376,255040,664900,NS550648,2/1/1976 12:00:00 AM,12/1/1976 12:00:00 AM,11,,,Cardonald,1.5,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3JB,No,55.857648,-4.319665,254905,665151,NS549651,1/1/2002 12:00:00 AM,3/1/2002 12:00:00 AM,9,,,Cardonald,1.4,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3JD,No,55.857401,-4.317973,255010,665120,NS550651,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,10,,,Partick,1.5,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3JE,No,55.857401,-4.317973,255010,665120,NS550651,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,10,,,Partick,1.5,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3JF,No,55.857648,-4.319665,254905,665151,NS549651,8/1/1977 12:00:00 AM,7/1/1992 12:00:00 AM,9,,,Cardonald,1.4,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3JG,Yes,55.856227,-4.316546,255095,664986,NS550649,2/1/1983 12:00:00 AM,,9,0,0,Cardonald,1.6,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3JH,Yes,55.854772,-4.317961,255001,664827,NS550648,1/1/1980 12:00:00 AM,,12,0,0,Cardonald,1.4,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3JJ,No,55.857401,-4.317973,255010,665120,NS550651,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,10,,,Partick,1.5,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3JL,No,55.857013,-4.317582,255033,665076,NS550650,1/1/1980 12:00:00 AM,6/1/2000 12:00:00 AM,10,,,Cardonald,1.5,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3JN,No,55.859074,-4.315036,255200,665300,NS551652,8/1/1973 12:00:00 AM,7/1/1977 12:00:00 AM,10,,,Partick,1.3,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3JP,No,55.862550,-4.312750,255356,665682,NS553656,8/1/1983 12:00:00 AM,12/1/2008 12:00:00 AM,8,,,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3JQ,No,55.857401,-4.317973,255010,665120,NS550651,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,10,,,Partick,1.5,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3JR,No,55.862896,-4.312547,255370,665720,NS553657,8/1/1983 12:00:00 AM,12/1/1995 12:00:00 AM,9,,,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3JS,Yes,55.859257,-4.314392,255241,665319,NS552653,1/1/1980 12:00:00 AM,,10,0,0,Partick,1.2,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3JT,No,55.857401,-4.317973,255010,665120,NS550651,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,10,,,Partick,1.5,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3JU,No,55.857401,-4.317973,255010,665120,NS550651,8/1/1973 12:00:00 AM,7/1/1977 12:00:00 AM,10,,,Partick,1.5,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3JW,Yes,55.862759,-4.312364,255381,665704,NS553657,8/1/1983 12:00:00 AM,,8,0,0,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3JX,No,55.857731,-4.316698,255091,665154,NS550651,1/1/1980 12:00:00 AM,6/1/1998 12:00:00 AM,11,,,Partick,1.4,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3JY,Yes,55.862550,-4.312750,255356,665682,NS553656,8/1/1983 12:00:00 AM,,8,,,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3JZ,No,55.857401,-4.317973,255010,665120,NS550651,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,10,,,Partick,1.5,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3LA,Yes,55.863138,-4.313072,255338,665748,NS553657,1/1/1980 12:00:00 AM,,10,20,19,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3LB,Yes,55.863090,-4.313677,255300,665744,NS552657,1/1/1980 12:00:00 AM,,10,29,19,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3LD,No,55.862968,-4.313510,255310,665730,NS553657,8/1/1973 12:00:00 AM,2/1/1979 12:00:00 AM,9,,,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3LE,No,55.862345,-4.317947,255030,665670,NS550656,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,9,,,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3LF,No,55.862435,-4.317953,255030,665680,NS550656,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,10,,,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3LG,Yes,55.862230,-4.318308,255007,665658,NS550656,3/1/1985 12:00:00 AM,,9,57,36,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3LH,Yes,55.859079,-4.313536,255294,665297,NS552652,6/1/1984 12:00:00 AM,,8,0,0,Partick,1.2,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3LJ,No,55.856300,-4.301001,256068,664962,NS560649,10/1/2004 12:00:00 AM,3/1/2006 12:00:00 AM,9,,,Exhibition Centre (Glasgow),1.2,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3LL,Yes,55.862024,-4.320661,254859,665640,NS548656,9/1/1986 12:00:00 AM,,9,56,26,Partick,1.1,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3LN,No,55.862294,-4.320661,254860,665670,NS548656,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,9,,,Partick,1.1,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3LP,No,55.855145,-4.318477,254970,664870,NS549648,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,11,,,Cardonald,1.4,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3LQ,No,55.862294,-4.320661,254860,665670,NS548656,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,9,,,Partick,1.1,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3LR,No,55.863147,-4.313041,255340,665749,NS553657,12/1/1976 12:00:00 AM,7/1/1992 12:00:00 AM,10,,,Partick,0.8,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3LT,No,55.863454,-4.319676,254926,665797,NS549657,4/1/1980 12:00:00 AM,11/1/2009 12:00:00 AM,9,,,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3LU,Yes,55.862074,-4.315328,255193,665634,NS551656,3/1/2021 12:00:00 AM,,8,,,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3LW,Yes,55.859065,-4.316490,255109,665302,NS551653,1/1/1980 12:00:00 AM,,10,74,35,Partick,1.3,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3LX,Yes,55.861900,-4.316259,255134,665617,NS551656,7/1/1985 12:00:00 AM,,8,0,0,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3LY,Yes,55.859967,-4.320123,254885,665410,NS548654,2/1/1983 12:00:00 AM,,10,50,27,Partick,1.3,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3LZ,Yes,55.861510,-4.315694,255168,665572,NS551655,9/1/2020 12:00:00 AM,,10,,,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3NA,Yes,55.861690,-4.314730,255229,665590,NS552655,11/1/2020 12:00:00 AM,,9,,,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3NB,Yes,55.860396,-4.314221,255256,665445,NS552654,12/1/1983 12:00:00 AM,,9,0,0,Partick,1.1,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3ND,No,55.859703,-4.315073,255200,665370,NS552653,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,9,,,Partick,1.2,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3NE,No,55.859792,-4.315079,255200,665380,NS551653,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,9,,,Partick,1.2,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3NF,No,55.859882,-4.315084,255200,665390,NS552653,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,9,,,Partick,1.2,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3NG,Yes,55.860941,-4.319462,254930,665517,NS549655,2/1/1983 12:00:00 AM,,8,46,14,Partick,1.2,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3NH,No,55.860432,-4.318808,254969,665459,NS549654,1/1/2002 12:00:00 AM,3/1/2002 12:00:00 AM,9,,,Partick,1.2,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3NJ,Yes,55.861367,-4.318337,255002,665562,NS550655,7/1/2010 12:00:00 AM,,9,79,26,Partick,1.1,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3NL,Yes,55.861161,-4.317797,255035,665538,NS550655,1/1/1980 12:00:00 AM,,9,74,23,Partick,1.1,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3NN,No,55.860361,-4.318309,255000,665450,NS549654,8/1/1973 12:00:00 AM,11/1/1979 12:00:00 AM,9,,,Partick,1.2,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3NP,Yes,55.859591,-4.321011,254828,665370,NS548653,2/1/1983 12:00:00 AM,,9,31,14,Partick,1.4,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3NQ,No,55.859678,-4.321145,254820,665380,NS548653,8/1/1973 12:00:00 AM,2/1/1979 12:00:00 AM,9,,,Partick,1.4,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3NR,Yes,55.859376,-4.321430,254801,665347,NS548653,1/1/1980 12:00:00 AM,,8,71,43,Partick,1.4,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3NS,No,55.859490,-4.321613,254790,665360,NS547653,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,9,,,Partick,1.4,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3NT,Yes,55.860566,-4.316947,255086,665470,NS550654,1/1/1980 12:00:00 AM,,9,91,59,Partick,1.2,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3NW,Yes,55.859371,-4.318362,254993,665340,NS549653,1/1/1980 12:00:00 AM,,8,71,34,Partick,1.3,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3NX,Yes,55.860355,-4.320977,254833,665455,NS548654,3/1/1983 12:00:00 AM,,10,84,42,Partick,1.3,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3NZ,Yes,55.860350,-4.320962,254834,665454,NS548654,2/1/2020 12:00:00 AM,,8,,,Partick,1.3,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3PA,Yes,55.863136,-4.319864,254913,665762,NS549657,7/1/2011 12:00:00 AM,,9,,,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3PB,Yes,55.863431,-4.320857,254852,665797,NS548657,8/1/2011 12:00:00 AM,,8,,,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3PD,Yes,55.863415,-4.319354,254946,665792,NS549657,9/1/2011 12:00:00 AM,,9,,,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3PE,No,55.862958,-4.318783,254980,665740,NS549657,8/1/1973 12:00:00 AM,4/1/1980 12:00:00 AM,9,,,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3PF,No,55.862967,-4.318304,255010,665740,NS550657,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,10,,,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3PG,No,55.863057,-4.318310,255010,665750,NS550657,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,10,,,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3PH,No,55.862868,-4.318778,254980,665730,NS549657,8/1/1973 12:00:00 AM,11/1/1978 12:00:00 AM,9,,,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3PJ,No,55.855145,-4.318477,254970,664870,NS549648,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,11,,,Cardonald,1.4,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3PL,No,55.863147,-4.318315,255010,665760,NS550657,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,11,,,Partick,1.0,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3PN,No,55.863237,-4.318320,255010,665770,NS550657,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,11,,,Partick,0.9,Glasgow,Scottish Water,,Glasgow City,Govan,
G51 3PP,No,55.855055,-4.318472,254970,664860,NS549648,8/1/1973 12:00:00 AM,2/1/1979 12:00:00 AM,11,,,Cardonald,1.4,Glasgow,Scottish Water,,Glasgow City,Govan,
